person_id,first_name,middle_name,last_name,display_name,phd_year,phd_institution,interests,google_scholar_id,openalex_author_id,orcid,semantic_scholar_id,researchgate_url,linkedin_url,personal_url,notes
651,Leith,,Deacon,Leith Deacon,2010,The University of Western Ontario,"Environmental Planning and Management, Environmental Justice, Qualitative Methodology",N1ILuocAAAAJ,A5066279137,0000-0002-4858-3722,,,https://linkedin.com/in/leith-deacon-aa79a920,,
652,Sara,,Epp,Sara Epp,2018,University of Guelph,,,A5090734776,0000-0001-8386-4135,,,,,
653,Ryan,,Gibson,Ryan Gibson,2014,Memorial University of Newfoundland,,_FWnFqAAAAAJ,,,,,,,
654,Dave,,Guyadeen,Dave Guyadeen,2015,University of Waterloo,,dlhafdkAAAAJ,A5021457619,0000-0002-5628-6736,,,,,
655,Silvia,,Sarapura,Silvia Sarapura,2013,University of Guelph,,-IIZav8AAAAJ,A5072450376,,,,,,
656,Makena,,Coffman,Makena Coffman,2007,University of Hawaii,"Environmental Economics and Planning, Energy and Climate Change Policy, Resource Management, General Equilibrium Modeling",,,,,,,,
657,Ashok,,Das,Ashok Das,2008,UCLA,"Community Participation, Slum Upgrading, Community Managed Microfinance and Disaster Preparedness and Mitigation",8ykdfygAAAAJ,,,,,https://linkedin.com/in/ashok-das-3669a44,,
658,Priyam,,Das,Priyam Das,2009,UCLA,"Urban Development, Basic Environmental Services and Governance in South Asia, Design and Planning of the Built Environment",,A5102752586,,,,https://linkedin.com/in/priyam-das-80650bb,https://durp.manoa.hawaii.edu/faculty/priyam-das/,
659,Peter,G.,Flachsbart,Peter Flachsbart,1971,Northwestern University,"Planning Methods and Models, Environmental Planning, Land Use Planning, Energy Policy & Urban Transportation Planning.",,A5041868199,,,https://researchgate.net/profile/Peter_Flachsbart,https://linkedin.com/in/peter-flachsbart-1aba4027,,
660,Karl,,Kim,Karl Kim,1987,MIT,"Planning Theory, Planning Methods, Transportation and Infrastructure Planning, Tourism Planning, and Disaster Management",fvacZ0QAAAAJ,A5056007363,0000-0003-0528-8747,,https://researchgate.net/profile/Karl_Kim,https://linkedin.com/in/karl-kim-8765b0,,
661,Dan,,Milz,Dan Milz,2015,"University of Illinois, Chicago",,wv_MNvAAAAAJ,A5037285008,0000-0002-8108-7800,,,,,
662,Subhashni,,Raj,Subhashni Raj,2016,"University at Buffalo, The State University of New York","Food Systems Planning, Climate Change Adaptation, Institutional Governance, Natural Resources Management",z1OAemwAAAAJ,A5061890732,0000-0002-4000-698X,,https://www.researchgate.net/profile/Subhashni-Raj,https://www.linkedin.com/in/subhashni-raj-phd-6677066/,,
663,Suwan,,Shen,Suwan Shen,2014,University of Florida,,mS9yrUQAAAAJ,A5087297149,0000-0002-8339-3000,,,https://linkedin.com/in/shen-suwan-334a5223,,
664,Ning,,Ai,Ning Ai,2011,Georgia Tech,"Environmental Planning and Policy, Environmental Economics",d7RQNe4AAAAJ,A5084558097,0000-0003-3391-491X,,,https://linkedin.com/in/ning-ai-1b504744,,
665,Kheir,,Al-Kodmany,Kheir Al-Kodmany,1995,"University of Illinois, Urbana-Champaign","Computer Applications, Geographic Information Systems, Physical Planning/Urban Design, Quantitative Methods",yYvDwKwAAAAJ,A5089335039,0000-0002-4138-267X,,,https://linkedin.com/in/kheir-al-kodmany-31533537,,
666,Philip,,Ashton,Philip Ashton,2005,Rutgers University,"Financial Restructuring and Central City Markets, Neighborhood Development and Change, Affordable Housing Development and Preservation; Comparative Urban Policy; Normative Ethical Theory in Policy",1WgeAaUAAAAJ,,,,https://researchgate.net/profile/Philip_Ashton,https://linkedin.com/in/philip-ashton-9a6a765,,
667,John,J.,Betancur,John Betancur,1986,"University of Illinois, Chicago","Community Development, International Development, Race/ Ethnicity & Planning & Social Policy/Human Services.",,A5044342226,0000-0001-8940-1828,,https://researchgate.net/profile/John_Betancur,,,
668,Teresa,L.,Cordova,Teresa Cordova,1986,UC Berkeley,,fOszDKwAAAAJ,A5074562707,0000-0002-2512-8671,,https://researchgate.net/profile/Teresa_Cordova,https://linkedin.com/in/teresa-cordova-87a593100,,
669,Joshua,,Drucker,Joshua Drucker,2008,UNC,,mjzj_5MAAAAJ,A5011423120,0000-0002-6322-6395,,,,,
670,April,,Jackson,April Jackson,2015,"University of Illinois, Chicago",,,A5044763456,0000-0002-7530-6421,,,,,
671,Kazuya,,Kawamura,Kazuya Kawamura,1999,UC Berkeley,Quantitative Methods and Transportation,,A5029359005,,,,https://linkedin.com/in/kazuya-kawamura-a7590927,,
672,David,,Lopez-Garcia,David Lopez-Garcia,2021,The New School,,omddy9sAAAAJ,,,,,,,
673,Kate,,Lowe,Kate Lowe,2011,Cornell University,,scy4f7oAAAAJ,A5044382910,,,,,,
674,Brenda,,Parker,Brenda Parker,2008,Michigan State University,"Urban policy, urban governance, race, gender, qualitative methods, program, community activism",jikgBYUAAAAJ,A5003994105,,,https://researchgate.net/profile/Brenda_Parker3,https://linkedin.com/in/brenda-parker-81330484,,
675,Stacey,,Sutton,Stacey Sutton,2006,Rutgers University,"Local Economic Development, Neighborhood Change, Entrepreneurship and Neighborhood Economies, and race as a feature of socio-spatial vision and structure",IFB4ZDoAAAAJ,A5004914918,,,,https://linkedin.com/in/stacey-sutton-0013a85a,,
676,Nik,,Theodore,Nik Theodore,2000,"University of Illinois, Chicago","Economic Development, Labor Markets",Pj3lRPEAAAAJ,A5047602207,0000-0001-6629-779X,,https://researchgate.net/profile/Nik_Theodore,https://linkedin.com/in/nik-theodore-35072b8,,
677,Nebiyou,,Tilahun,Nebiyou Tilahun,2010,University of Minnesota,"Transportation Planning, Travel Behavior, Social Aspects of Transportation",6tlzorcAAAAJ,A5020348090,0000-0001-9127-4581,,https://researchgate.net/profile/Nebiyou_Tilahu,https://linkedin.com/in/nebiyou-tilahun-1865985,,
678,Sevin,,Yildiz,Sevin Yildiz,2014,Rutgers University,,,,,,,,,
679,Lindsay,,Braun,Lindsay Braun,2017,UNC,,Tu2FfV8AAAAJ,A5027062366,0000-0003-3398-0204,,,,,
680,Colleen,,Chiu-Shee,Colleen Chiu-Shee,2021,MIT,,kVtV0KgAAAAJ,A5005239719,,,,,,
681,Marc,,Doussard,Marc Doussard,2008,"University of Illinois, Chicago","Economic Development, Regional Development Theory, Research Design.",4Evqn2wAAAAJ,A5035113729,0000-0001-9355-9361,,,,,
682,Mary,M.,Edwards,Mary Edwards,1997,"University of Wisconsin, Madison","Fiscal Impact Analysis, Public Finance, Planning Methods.",aul-N4oAAAAJ,,,,,https://linkedin.com/in/elizabethmedwards,,
683,Kerry,Li,Fang,Kerry Li Fang,2018,University of Maryland,,ruA5e9sAAAAJ,,,,,,,
684,Andrew,,Greenlee,Andrew Greenlee,2011,"University of Illinois, Chicago","Housing Policy, Community Development, Inequality, Neighborhood Indicators",PUW7M-oAAAAJ,A5043611333,0000-0002-2790-673X,,,https://linkedin.com/in/andrew-greenlee-742aa051,,
685,Bumsoo,,Lee,Bumsoo Lee,2006,USC,"Urban Spatial Structure, Metropolitan Development, Urban Land Use, Travel Behavior and Transportation Planning, Regional Economic Analysis and Modeling",IXfBXPsAAAAJ,A5085786759,0000-0001-8718-2609,,https://researchgate.net/profile/Bumsoo_Lee,https://linkedin.com/in/bumsoo-lee-0a2a33b3,,
686,Faranak,,Miraftab,Faranak Miraftab,1995,UC Berkeley,"Globalization and Transnational Linkages, Community Development in Developing Nations, Housing and Gender Issues in International Planning",02B7qPsAAAAJ,A5091377191,,,https://researchgate.net/profile/Faranak_Miraftab,https://linkedin.com/in/faranak-miraftab-73004366,,
687,Magdalena,,Novoa,Magdalena Novoa,2021,"University of Texas, Austin",,Bz7JalkAAAAJ,A5067684089,0000-0002-6582-8429,,,,,
688,Rolf,,Pendall,Rolf Pendall,1995,UC Berkeley,,tuJIbNAAAAAJ,A5011829374,0000-0001-8516-495X,,,,,
689,Omar,,Perez-Figueroa,Omar Perez-Figueroa,2022,UC Irvine,,kiZp5E4AAAAJ,A5094250976,0000-0003-1333-9751,,,,,
690,Rebecca,,Walker,Rebecca Walker,2022,University of Minnesota,,,A5087199768,0000-0002-0200-6874,,,,,
691,Jerry,,Anthony,Jerry Anthony,2000,Florida State University,"Land Use Planning, Housing Policy, Growth Management",ZALqEvMAAAAJ,A5045553097,0000-0003-1978-0003,,https://researchgate.net/profile/Jerry_Anthony,https://linkedin.com/in/jerryanthony,,
692,Sarah,,Hofmeyer,Sarah Hofmeyer,2024,University of Kansas,,GqoLszYAAAAJ,,,,,,,
693,Bogdan,,Kapatsila,Bogdan Kapatsila,2024,University of Alberta,,DSRdrY8AAAAJ,A5003578784,0000-0001-8895-237X,,,,,
694,Phuong,,Nguyen,Phuong Nguyen,2010,Syracuse University,"Public Finance and Budgeting, Development Policy",uSknpnsAAAAJ,,,,,,,
695,Haifeng,,Qian,Haifeng Qian,2010,George Mason University,"Economic Development, GIS.",nE6IM7sAAAAJ,A5000033669,0000-0001-8371-5826,,https://researchgate.net/profile/Haifeng_Qian4,https://linkedin.com/in/haifeng-qian-9398016,,
696,Scott,,Spak,Scott Spak,2009,"University of Wisconsin, Madison","Climate Change, Land Use, Air Quality, and Environmental Problems of Mega-Citites",yFS538MAAAAJ,A5068897447,0000-0002-8545-1411,,https://researchgate.net/profile/Scott_Spak,,,
697,Samantha,,Zuhlke,Samantha Zuhlke,2021,Texas A&M,,JJHfVmwAAAAJ,,,,,,,
698,Hye-Sung,,Han,Hye-Sung Han,2020,"University of North Carolina, Chapel Hill",,bZjyNVIAAAAJ,A5074606441,0000-0001-6536-8058,,,,,
699,Bonnie,,Johnson,Bonnie Johnson,2006,University of Kansas,"Land Use Planning, Planning Practice and Democracy, Organization Behavior",seDOjF4AAAAJ,,,,https://researchgate.net/profile/Bonnie_Johnson4,https://linkedin.com/in/bonnie-johnson-6072356,,
700,Ward,,Lyles,Ward Lyles,2012,"University of North Carolina, Chapel Hill",,C54EMucAAAAJ,,,,https://researchgate.net/profile/Ward_Lyles,https://linkedin.com/in/ward-lyles-925a0a29,,
701,Joel,,Mendez,Joel Mendez,2018,Florida State University,,lHzlmy8AAAAJ,A5032070091,0000-0003-0356-1156,,,,,
702,Lisa,,Bjorkman,Lisa Bjorkman,2012,New School for Social Research,,,A5003206953,,,,,,
703,Daniel,,DeCaro,Daniel DeCaro,2010,Miami University,,sAL9a0sAAAAJ,A5075385653,0000-0003-3869-4530,,,,,
704,Patrick,,Exmeyer,Patrick Exmeyer,2017,Mississippi State University,,,A5072535134,0000-0002-2404-6199,,,,,
705,John,,Gilderbloom,John Gilderbloom,1983,UCSB,"Housing and Community Development, International Planning",krg22b8AAAAJ,,,,https://researchgate.net/profile/John_Gilderbloom2,https://linkedin.com/in/john-gilderbloom-41a4a899,,
706,Frank,,Goetzke,Frank Goetzke,2006,West Virginia University,"Transportation Policy and Planning, Urban Economics",9xwMDv4AAAAJ,A5070369501,,,https://researchgate.net/profile/Frank_Goetzke,https://linkedin.com/in/frank-goetzke-40652019,,
707,David,,Imbroscio,David Imbroscio,1993,University of Maryland,,9zJEZhEAAAAJ,A5083588280,0000-0002-9660-0718,,https://researchgate.net/profile/David_Imbroscio,,,
708,Janet,,Kelly,Janet Kelly,1992,Wayne State University,,,A5088592489,,,,,,
709,Steven,G.,Koven,Steven Koven,1982,University of Florida,,YxRHl94AAAAJ,A5060834598,0000-0002-3724-2666,,,,,
710,Aaron,,Rollins,Aaron Rollins,2013,Mississippi State University,,,A5060186319,,,,,,
711,Matthew,,Ruther,Matthew Ruther,2012,University of Pennsylvania,,ewXHmhMAAAAJ,A5056648477,0000-0002-1375-2792,,,,,
712,Margath,,Walker,Margath Walker,2009,University of Kentucky,,Wjo2ri0AAAAJ,A5038114992,0000-0002-9006-1100,,,,,
713,Sumei,,Zhang,Sumei Zhang,2008,Ohio State University,"Land Use Planning, Planning Theory, Research Methods",KOzyUC0AAAAJ,,0000-0001-5779-3281,,,,,"un-accepted 2026-09-15: OpenAlex 7,952 citations against 751 from google_scholar (10.6x); probable namesake"
714,Raphael,,Ayambire,Raphael Ayambire,2022,University of Waterloo,,nJM_A2EAAAAJ,A5062318096,0000-0002-3752-0830,,,,,
715,Rae,,Bridgman,Rae Bridgman,1993,York University,,B7VbV0AAAAAJ,A5112931255,,,,,,
716,Sarah,,Cooper,Sarah Cooper,2018,"University of Illinois, Chicago",,Avbh3P4AAAAJ,A5048434422,0000-0001-9450-2199,,,,,
717,Orly,,Linovski,Orly Linovski,2013,UCLA,,tZAaPyAAAAAJ,A5019889994,0000-0002-1088-8053,,,,,
718,Richard,,Milgrom,Richard Milgrom,2003,York University,,,A5026802815,,,,,,
719,David,,van Vliet,David van Vliet,2000,University of British Columbia,,gqWVZsEAAAAJ,A5015719311,0000-0003-1480-3018,,,,,
720,Ariel,,Bierbaum,Ariel Bierbaum,2016,UC Berkeley,,TGNBWx4AAAAJ,A5071615035,0000-0001-6659-8082,,,,,
721,Casey,J.,Dawkins,Casey Dawkins,2003,Georgia Tech,"Housing Policy, Growth Management, Urban Economics, Quantitative Methods.",EPD8e8gAAAAJ,A5062255832,0000-0002-2627-8137,,https://researchgate.net/profile/Casey_Dawkins,https://linkedin.com/in/casey-dawkins-12a9985,,
722,Chengri,,Ding,Chengri Ding,1996,"University of Illinois, Urbana-Champaign","GIS, Urban and Regional Economic Analysis, International Development Planning",CHE-z2kAAAAJ,A5102223942,,,,https://linkedin.com/in/chengri-ding-89b27421,,
723,Marccus,,Hendricks,Marccus Hendricks,2017,Texas A&M,"tormwater infrastructure planning and management, social vulnerability to disaster, environmental justice, hazard mitigation, sustainable development, public health and the built environment, and participatory action research",qWImUjUAAAAJ,A5042719831,0000-0002-1072-100X,,,,,
724,Kathryn,L.,Howell,Kathryn Howell,2013,"University of Texas, Austin",,XzbowdEAAAAJ,,,,,https://linkedin.com/in/kathryn-howell-851b6850,,
725,Clara,E.,Irazábal-Zurita,Clara Irazábal-Zurita,2002,UC Berkeley,"Community development planning in Latin America; community development planning in/with POC, Latinx, and immigrant communities; and urban studies, planning, and design theory",HwMQKTUAAAAJ,,,,,,,
726,Hiroyuki,,Iseki,Hiroyuki Iseki,2004,UCLA,"Transportation Policy, Transportation and Land Use, Transportation Economics, Application of GIS to Planning and Policy Analysis, Urban Public Finance",k5lcdMIAAAAJ,A5073573104,0000-0002-3443-9738,,,https://linkedin.com/in/hiroyuki-iseki-21ba085,,
727,Dawn,,Jourdan,Dawn Jourdan,2004,Florida State University,"Planning Law, Housing Law, Growth Management Law",Gdo8qcsAAAAJ,,,,,https://linkedin.com/in/dawn-jourdan-18a61025,,
728,Gerrit,J.,Knaap,Gerrit Knaap,1982,University of Oregon,"Land Use/Growth Management, Metropolitan/ Regional Planning, Urban and Regional Economics.",0GNDcJQAAAAJ,,,,https://researchgate.net/profile/Gerrit_Jan_Knaap,https://linkedin.com/in/gerrit-knaap-11355110,,
729,Willow,,Lung-Amam,Willow Lung-Amam,2012,UC Berkeley,,i78QCKoAAAAJ,A5082091641,0000-0001-6125-0896,,https://researchgate.net/profile/Willow_Lung-Amam_PhD,https://linkedin.com/in/willow-lung-amam-ph-d-020b875,,
730,Michelle,,Magalong,Michelle Magalong,2017,UCLA,,Zmf0sXkAAAAJ,,,,,,,
731,John,,Park,John Park,2017,Texas A&M,,,,,,,,,
732,Jesse,,Saginor,Jesse Saginor,2006,Cleveland State University,"Economic Development, Housing, Market Analysis, Real Estate Development, Urban Redevelopment.",59-kfsQAAAAJ,A5062374784,0000-0001-9591-0119,,https://researchgate.net/profile/Jesse_Saginor,https://linkedin.com/in/jesse-saginor-phd-aicp-19721529,,
733,Camille,,Barchers,Camille Barchers,2018,Georgia Tech,,p0ip6xIAAAAJ,A5070150652,0000-0002-7653-2949,,,,,
734,Elizabeth,,Brabec,Elizabeth Brabec,1992,University of Maryland,"Research interests are focused on land conservation and design and planning of sustainable open space, complemented with a strong interest in culture and the historical basis of landscape form",XJzquz0AAAAJ,A5034820615,0000-0001-9980-6853,,https://researchgate.net/profile/Elizabeth_Brabec,https://linkedin.com/in/elizabethbrabec,,
735,Theodore,,Eisenman,Theodore Eisenman,2015,University of Pennsylvania,,e-vQNHcAAAAJ,A5044373987,0000-0003-1266-7315,,,,,
736,Elisabeth,M.,Hamin,Elisabeth Hamin,1997,University of Pennsylvania,"Instructor of Growth Management, Regional Planning Studio, Real Estate Finance and Climate Change planning seminar",2l8cHzEAAAAJ,,,,,https://linkedin.com/in/elisabeth-hamin-19414580,,
737,Darrel,,Ramsey-Musolf,Darrel Ramsey-Musolf,2013,"University of Wisconsin, Madison","Research focuses on urban morphology, regionalism, and planning research and practice. Teaches planning studio, housing policy, and land-use/growth management.",BuJtkcAAAAAJ,A5014865915,0000-0002-9490-3889,,,,,
738,Henry,C.,Renski,Henry Renski,2006,UNC,"Research focuses on understanding forces driving regional economic competitiveness and transformation, and building upon this knowledge to improve the effectiveness of economic development policy. Current work examines regional influences on entrepreneurship, empirical tests of agglomeration theory, industrial cluster analysis and cluster-based development strategies, and the application of spatial-analytical techniques to local economic policy decision-making.",VcmwudUAAAAJ,A5077321975,0000-0001-5964-057X,,,https://linkedin.com/in/henry-renski-53205b1a,,
739,Robert,,Ryan,Robert Ryan,1997,University of Michigan,,,A5075901089,0000-0001-5947-7274,,,,,
740,Adenrele,,Awotona,Adenrele Awotona,1977,Cambridge University,,,A5054777149,,,,,,
741,Ellen,,Douglas,Ellen Douglas,2002,Tufts University,,rpxghbMAAAAJ,,,,,,,
742,John,,Duff,John Duff,1997,University of Mississippi,,,A5071035247,,,,,,
743,Lorena,,Estrada-Martinez,Lorena Estrada-Martinez,2009,University of Michigan,,zxWTHW4AAAAJ,A5088617300,0000-0001-8992-600X,,,,,
744,Chi-Kan,Richard,Hung,Richard Hung,1997,Indiana University,,,A5044802606,,,,,,
745,Michael,,Johnson,Michael Johnson,2000,Northwestern University,,XZ5n0n0AAAAJ,,0000-0002-4466-5886,,,,,"un-accepted 2026-09-15: OpenAlex 5,273 citations against 117 from google_scholar (45.1x); probable namesake"
746,Antonio,,Raciti,Antonio Raciti,2012,University of Catania,"Urban Planning, Community Development, and Urban Design.",SkM-vXkAAAAJ,A5037596469,0000-0003-3744-9605,,,,,
747,Kenneth,,Reardon,Kenneth Reardon,1990,Cornell University,,n02_iqAAAAAJ,A5038951953,,,,,,
748,Eduardo,,Siqueira,Eduardo Siqueira,2004,University of Massachusetts Lowell,,kJY5LJAAAAAJ,A5005560594,0000-0001-8993-3031,,,,,
749,Elizabeth,,Sweet,Elizabeth Sweet,2008,Northwestern University,,lBwubQoAAAAJ,,,,,,,
750,Alan,,Wiig,Alan Wiig,2014,Temple University,,1egZe0gAAAAJ,A5085401573,0000-0002-6224-2633,,,,,
751,Atyeh,,Ashtari,Atyeh Ashtari,2023,Universirty of Illinois at Urbana Champaign,,bZXPQuIAAAAJ,,,,,,,
752,Reza,,Banai,Reza Banai,1983,University of Pennsylvania,"Planning Theory, Site Planning & Regional Planning, Quantitative Methods, Urban Design",dRVO2WQAAAAJ,,,,,https://linkedin.com/in/reza-banai-a706b121,,
753,Stephen,,Diko,Stephen Kofi Diko,2019,University of Cincinnati,,7Lnw1MgAAAAJ,A5055118593,0000-0003-1809-436X,,,,,
754,Andrew,,Guthrie,Andrew Guthrie,2018,University of Minnesota,,S0uWgf8AAAAJ,,,,,,,
755,Charles,,Santo,Charles Santo,2005,Portland State University,"Housing, Economic Development, Youth Participation",IFUwjXcAAAAJ,A5075572547,0000-0001-9963-5468,,https://researchgate.net/profile/Charles_Santo,https://linkedin.com/in/charlie-santo-900879aa,,
756,Maria,,Arquero de Alarcon,Maria Arquero de Alarcon,2008,Harvard University,Interdisciplinary Design with a Focus on Multi-scalar Landscape and Urban Strategies; Techniques of Visualization and Representation,,A5030233964,0000-0003-4716-4603,,https://researchgate.net/profile/Maria_Arquero_de_Alarcon,https://linkedin.com/in/marquero,,
757,Scott,D.,Campbell,Scott Campbell,1990,UC Berkeley,"Planning Theory & History, Quantitative Methods, Regional Economic Development, Environmental Economics, Comparative Urbanization",2h2zINcAAAAJ,,,,,https://linkedin.com/in/scott-d-campbell-33089b44,,
758,Lan,,Deng,Lan Deng,2004,UC Berkeley,"Urban Economics and Urban Policies, Real Estate Development and Finance, Land Use Economics and Policies, Housing Economics and Policy",0K7uj_gAAAAJ,A5072006373,0000-0002-3046-9964,,https://researchgate.net/profile/Lan_Deng2,https://linkedin.com/in/lan-deng-20552813,,
759,Robert,,Goodspeed,Robert Goodspeed,2012,MIT,,QipNk0AAAAAJ,A5076828903,0000-0003-4858-8387,,https://researchgate.net/profile/Robert_Goodspeed,https://linkedin.com/in/robertgoodspeed,,
760,Joseph,,Grengs,Joseph Grengs,2002,Cornell University,"Transportation Planning & Policy, Urban Politics, Community Development, Planning Methods & International Development",HIygntMAAAAJ,,,,,,,
761,Lesli,,Hoey,Lesli Hoey,2012,Cornell University,"Food Systems Planning, Planning in Developing Countries, Evaluation and Qualitative Planning Methods.",UUhJBGYAAAAJ,A5010741898,0000-0001-8555-6849,,,,,
762,Kimberley,,Kinder,Kimberley Kinder,2011,UC Berkeley,,cYNSNRAAAAAJ,A5070959524,0000-0001-7097-2225,,,,,
763,Larissa,,Larsen,Larissa Larsen,1997,"University of Illinois, Urbana-Champaign","Landscape Planning, Neighborhood Design, Social and Natural Capital",NfbC4bgAAAAJ,A5088084219,0000-0002-3732-7934,,https://researchgate.net/profile/Larissa_Larsen,,,
764,Jonathan,,Levine,Jonathan Levine,1990,UC Berkeley,"Transportation & Land Use Planning, Regulation & Markets in Metropolitan Development, Public Transit Planning & Evaluation, Public Economics",fUBqE7kAAAAJ,A5055841506,0000-0003-4646-5463,,https://researchgate.net/profile/Jonathan_Levine4,,,
765,Xiaofan,,Liang,Xiaofan Liang,2023,Georgia Tech,,0mnFK5AAAAAJ,A5031129076,0000-0002-0378-3608,,,,,
766,Martin,,Murray,Martin Murray,1975,"University of Texas, Austin",,Jy1iaUQAAAAJ,A5090888204,0000-0002-4448-281X,,,,,
767,Richard,K.,Norton,Richard Norton,2001,UNC,"Environmental Policy and Planning, Sustainable Development, Intergovernmental Growth Management, Coastal Area Resource Management, Land Use and Planning Law.",DZGlBXUAAAAJ,A5022096094,0000-0001-6767-1800,,https://researchgate.net/profile/Richard_Norton,https://linkedin.com/in/richard-norton-b2020a26,,
768,Ana Paula,,Pimentel Walker,Anna Paula Pimentel Walker,2013,UC San Diego,"Urban Planning in Developing Countries, Environmental Planning, Master’s Capstone Projects.",w5GSE3MAAAAJ,,,,https://researchgate.net/profile/Ana_Paula_Pimentel_Walker,https://linkedin.com/in/ana-paula-pimentel-walker-175689a7,,
769,David,,Thacher,David Thacher,1999,MIT,,,A5023977925,0000-0003-3324-1209,,,,,
770,Ryan,P.,Allen,Ryan Allen,2007,MIT,"Immigrant and Refugee Policy, Social Networks, Urban Planning in Diverse Communities",NAvongwAAAAJ,A5037752635,0000-0003-1456-4088,,,https://linkedin.com/in/ryan-allen-731b4410,,
771,Ragui,A.,Assaad,Ragui Assaad,1991,Cornell University,"Community Development, Demography, Economic Development Planning, Impact Assessment, International Development & Planning",KBDa5yMAAAAJ,A5074701331,0000-0002-2608-5335,,https://researchgate.net/profile/Ragui_Assaad,https://linkedin.com/in/ragui-assaad-8a78416,,
772,Nisha,,Botchwey,Nisha Botchwey,2003,University of Pennsylvania,"Community Development, Public Health, Environmental and Health Impacts",9RdgBtgAAAAJ,A5054889735,0000-0003-1298-5065,,,https://linkedin.com/in/nishabotchwey,,
773,Fernando,,Burga,Fernando Burga,2013,UC Berkeley,,,,,,,,,
774,Jason,,Cao,Jason Cao,2006,UC Davis,,2QrL8M0AAAAJ,,,,,,,
775,Yingling,,Fan,Yingling Fan,2007,UNC,"Land Use/Growth Management, Transportation Planning and Policy, Time Geography, Urban Health",nF_usQsAAAAJ,,,,,https://linkedin.com/in/yingling-fan-7b450a10,,
776,Edward,G.,Goetz,Edward Goetz,1987,Northwestern University,"Community Development, Housing & Neighborhood Planning",kCpd5XEAAAAJ,A5020606072,0000-0003-1326-8041,,,https://linkedin.com/in/edward-goetz-965801109,,
777,Elise,,Harrington,Elise Harrington,2020,MIT,,KzqBRzYAAAAJ,A5087622767,0000-0003-4345-4689,,,,,
778,Fayola,,Jacobs,Fayola Jacobs,2018,Texas A&M,,w032ZTkAAAAJ,A5074959314,0000-0002-5206-6859,,,,,
779,Nichola,J.,Lowe,Nichola Lowe,2003,MIT,,sTbX3FkAAAAJ,A5082339345,0000-0002-1632-0493,,,https://linkedin.com/in/nichola-lowe-21970614,,
780,Hilary,,Malson,Hilary Malson,2025,UCLA,,nXsBYmAAAAAJ,,,,,,,
781,Kathy,,Quick,Kathy Quick,2010,UC Irvine,,Xi-5jXIAAAAJ,A5071292118,0000-0003-0574-2866,,,,,
782,Rashad,,Williams,Rashad Williams,2023,University of Minnesota,,,A5054828073,0000-0003-3831-0904,,,,,
783,Julia,,Crowley,Julia Crowley,2016,University of Hawaii,,mt82ALAAAAAJ,A5005927187,0000-0001-7529-4478,,,,,
784,Michael,,Frisch,Michael Frisch,2002,Rutgers University,"Environmental Planning, Economic Development, Land Use and Zoning, Community Development",9ViHWNsAAAAJ,A5042799450,0000-0002-5719-8076,,https://researchgate.net/profile/Michael_Frisch5,https://linkedin.com/in/michael-frisch-8587627,,
785,Sungyop,,Kim,Sungyop Kim,2004,University of Washington,"Transportation, Land Use, GIS",LHXzoScAAAAJ,A5067620830,0000-0002-1784-1813,,,https://linkedin.com/in/sungyop-kim-49a99269,,
786,Jacob,,Wagner,Jacob Wagner,2004,University of New Orleans,"Community Development, Historic Preservation, Planning History, Planning Theory",0EBm2zwAAAAJ,A5021228228,0000-0001-7761-5837,,https://researchgate.net/profile/Jacob_Wagner3,https://linkedin.com/in/jake-wagner-41a9026,,
787,Abigail,,Cochran,Abigail Cochran,2020,UC Berkeley,,sVLuMpMAAAAJ,A5026130334,0000-0002-7866-4865,,,,,
788,Yunwoo,,Nam,Yunwoo Nam,2004,University of Pennsylvania,,3jYiZjgAAAAJ,A5017711632,0000-0002-0143-5132,,,https://linkedin.com/in/yunwoo-nam-0107b48,,
789,Zhenghong,,Tang,Zhenghong Tang,2007,Texas A&M,,4wapXqYAAAAJ,,,,https://researchgate.net/profile/Zhenghong_Tang,https://linkedin.com/in/zhenghong-tang-90219a70,,
790,Renia,,Ehrenfeucht,Renia Ehrenfeucht,2006,UCLA,"Politics of Public Space Use, Social Production of the Built Environment, Public Participation, Politics of Urban Design, Public Space History",,A5056654365,0000-0002-4173-7661,,https://researchgate.net/profile/Renia_Ehrenfeucht,https://linkedin.com/in/renia-ehrenfeucht-1331357,,
791,Moises,,Gonzales,Moises Gonzales,2011,"University of Colorado, Denver","Urban Design, Urbanism of the Southwest, Design Visualization, Sustainable Urbanism",9D84p4QAAAAJ,A5113627117,,,,https://linkedin.com/in/moises-gonzales-68a36046,,
792,Claudia,B.,Isaac,Claudia Isaac,1993,UCLA,"Community Development, Planning Theory, Latin American Planning, Gender and Development",,A5006123807,,,https://researchgate.net/profile/Claudia_Isaac,https://linkedin.com/in/claudia-isaac-42aa877,,
793,Theodore,,Jojola,Theodore Jojola,1982,University of Hawaii,"Community Development, Indigenous Human Rights, Indigenous Planning, Tribal Economic Development, Microcomputer Applications in Education and Planning",,A5021759750,,,,https://linkedin.com/in/ted-jojola-10314510,,
794,Caroline,E.,Scruggs,Caroline Scruggs,2012,Stanford University,"Environmental Policy, Public Health, Stakeholder Analysis, Chemicals in consumer products.",,A5084415079,0000-0003-2840-0068,,https://researchgate.net/profile/Caroline_Scruggs,https://linkedin.com/in/carolinescruggs,,
795,Lani,,Tsinnajinnie,Lani Tsinnajinnie,2020,New Mexico Tech,,,A5014073028,,,,,,
